Year,State,CoC Number,CoC Name,Measures,Count
1/1/2012,FL,FL-500,"Sarasota/Bradenton/Manatee, Sarasota Counties CoC",Unsheltered Homeless Veterans,41
1/1/2012,FL,FL-501,Tampa/Hillsborough County CoC,Homeless Individuals,"4,515"
1/1/2012,FL,FL-501,Tampa/Hillsborough County CoC,Homeless People in Families,"2,904"
1/1/2012,FL,FL-501,Tampa/Hillsborough County CoC,Homeless Veterans,800
1/1/2012,FL,FL-501,Tampa/Hillsborough County CoC,Sheltered Homeless,972
1/1/2012,FL,FL-501,Tampa/Hillsborough County CoC,Sheltered Homeless Individuals,624
1/1/2012,FL,FL-501,Tampa/Hillsborough County CoC,Sheltered Homeless People in Families,348
1/1/2012,FL,FL-501,Tampa/Hillsborough County CoC,Sheltered Homeless Veterans,105
1/1/2012,FL,FL-501,Tampa/Hillsborough County CoC,Total Homeless,"7,419"
1/1/2012,FL,FL-501,Tampa/Hillsborough County CoC,Unsheltered Homeless,"6,447"
1/1/2012,FL,FL-501,Tampa/Hillsborough County CoC,Unsheltered Homeless Individuals,"3,891"
1/1/2012,FL,FL-501,Tampa/Hillsborough County CoC,Unsheltered Homeless People in Families,"2,556"
1/1/2012,FL,FL-501,Tampa/Hillsborough County CoC,Unsheltered Homeless Veterans,695
1/1/2012,FL,FL-502,St. Petersburg/Clearwater/Largo/Pinellas County CoC,Homeless Individuals,"2,922"
1/1/2012,FL,FL-502,St. Petersburg/Clearwater/Largo/Pinellas County CoC,Homeless People in Families,"1,049"
1/1/2012,FL,FL-502,St. Petersburg/Clearwater/Largo/Pinellas County CoC,Homeless Veterans,468
1/1/2012,FL,FL-502,St. Petersburg/Clearwater/Largo/Pinellas County CoC,Sheltered Homeless,"1,951"
1/1/2012,FL,FL-502,St. Petersburg/Clearwater/Largo/Pinellas County CoC,Sheltered Homeless Individuals,"1,702"
1/1/2012,FL,FL-502,St. Petersburg/Clearwater/Largo/Pinellas County CoC,Sheltered Homeless People in Families,249
1/1/2012,FL,FL-502,St. Petersburg/Clearwater/Largo/Pinellas County CoC,Sheltered Homeless Veterans,350
1/1/2012,FL,FL-502,St. Petersburg/Clearwater/Largo/Pinellas County CoC,Total Homeless,"3,971"
1/1/2012,FL,FL-502,St. Petersburg/Clearwater/Largo/Pinellas County CoC,Unsheltered Homeless,"2,020"
1/1/2012,FL,FL-502,St. Petersburg/Clearwater/Largo/Pinellas County CoC,Unsheltered Homeless Individuals,"1,220"
1/1/2012,FL,FL-502,St. Petersburg/Clearwater/Largo/Pinellas County CoC,Unsheltered Homeless People in Families,800
1/1/2012,FL,FL-502,St. Petersburg/Clearwater/Largo/Pinellas County CoC,Unsheltered Homeless Veterans,118
1/1/2012,FL,FL-503,Lakeland/Winter Haven/Polk County CoC,Homeless Individuals,750
1/1/2012,FL,FL-503,Lakeland/Winter Haven/Polk County CoC,Homeless People in Families,131
1/1/2012,FL,FL-503,Lakeland/Winter Haven/Polk County CoC,Homeless Veterans,57
1/1/2012,FL,FL-503,Lakeland/Winter Haven/Polk County CoC,Sheltered Homeless,297
1/1/2012,FL,FL-503,Lakeland/Winter Haven/Polk County CoC,Sheltered Homeless Individuals,200
1/1/2012,FL,FL-503,Lakeland/Winter Haven/Polk County CoC,Sheltered Homeless People in Families,97
1/1/2012,FL,FL-503,Lakeland/Winter Haven/Polk County CoC,Sheltered Homeless Veterans,21
1/1/2012,FL,FL-503,Lakeland/Winter Haven/Polk County CoC,Total Homeless,881
1/1/2012,FL,FL-503,Lakeland/Winter Haven/Polk County CoC,Unsheltered Homeless,584
1/1/2012,FL,FL-503,Lakeland/Winter Haven/Polk County CoC,Unsheltered Homeless Individuals,550
1/1/2012,FL,FL-503,Lakeland/Winter Haven/Polk County CoC,Unsheltered Homeless People in Families,34
1/1/2012,FL,FL-503,Lakeland/Winter Haven/Polk County CoC,Unsheltered Homeless Veterans,36
1/1/2012,FL,FL-504,"Daytona Beach/Daytona/Volusia, Flagler Counties CoC",Homeless Individuals,"2,123"
1/1/2012,FL,FL-504,"Daytona Beach/Daytona/Volusia, Flagler Counties CoC",Homeless People in Families,261
1/1/2012,FL,FL-504,"Daytona Beach/Daytona/Volusia, Flagler Counties CoC",Homeless Veterans,83
1/1/2012,FL,FL-504,"Daytona Beach/Daytona/Volusia, Flagler Counties CoC",Sheltered Homeless,503
1/1/2012,FL,FL-504,"Daytona Beach/Daytona/Volusia, Flagler Counties CoC",Sheltered Homeless Individuals,242
1/1/2012,FL,FL-504,"Daytona Beach/Daytona/Volusia, Flagler Counties CoC",Sheltered Homeless People in Families,261
1/1/2012,FL,FL-504,"Daytona Beach/Daytona/Volusia, Flagler Counties CoC",Sheltered Homeless Veterans,33
1/1/2012,FL,FL-504,"Daytona Beach/Daytona/Volusia, Flagler Counties CoC",Total Homeless,"2,384"
1/1/2012,FL,FL-504,"Daytona Beach/Daytona/Volusia, Flagler Counties CoC",Unsheltered Homeless,"1,881"
1/1/2012,FL,FL-504,"Daytona Beach/Daytona/Volusia, Flagler Counties CoC",Unsheltered Homeless Individuals,"1,881"
1/1/2012,FL,FL-504,"Daytona Beach/Daytona/Volusia, Flagler Counties CoC",Unsheltered Homeless People in Families,0
1/1/2012,FL,FL-504,"Daytona Beach/Daytona/Volusia, Flagler Counties CoC",Unsheltered Homeless Veterans,50
1/1/2012,FL,FL-505,"Fort Walton Beach/Okaloosa, Walton Counties CoC",Homeless Individuals,975
1/1/2012,FL,FL-505,"Fort Walton Beach/Okaloosa, Walton Counties CoC",Homeless People in Families,"1,463"
1/1/2012,FL,FL-505,"Fort Walton Beach/Okaloosa, Walton Counties CoC",Homeless Veterans,318
1/1/2012,FL,FL-505,"Fort Walton Beach/Okaloosa, Walton Counties CoC",Sheltered Homeless,510
1/1/2012,FL,FL-505,"Fort Walton Beach/Okaloosa, Walton Counties CoC",Sheltered Homeless Individuals,362
1/1/2012,FL,FL-505,"Fort Walton Beach/Okaloosa, Walton Counties CoC",Sheltered Homeless People in Families,148
1/1/2012,FL,FL-505,"Fort Walton Beach/Okaloosa, Walton Counties CoC",Sheltered Homeless Veterans,166
1/1/2012,FL,FL-505,"Fort Walton Beach/Okaloosa, Walton Counties CoC",Total Homeless,"2,438"
1/1/2012,FL,FL-505,"Fort Walton Beach/Okaloosa, Walton Counties CoC",Unsheltered Homeless,"1,928"
1/1/2012,FL,FL-505,"Fort Walton Beach/Okaloosa, Walton Counties CoC",Unsheltered Homeless Individuals,613
1/1/2012,FL,FL-505,"Fort Walton Beach/Okaloosa, Walton Counties CoC",Unsheltered Homeless People in Families,"1,315"
1/1/2012,FL,FL-505,"Fort Walton Beach/Okaloosa, Walton Counties CoC",Unsheltered Homeless Veterans,152
1/1/2012,FL,FL-506,Tallahassee/Leon County CoC,Homeless Individuals,634
1/1/2012,FL,FL-506,Tallahassee/Leon County CoC,Homeless People in Families,163
1/1/2012,FL,FL-506,Tallahassee/Leon County CoC,Homeless Veterans,121
1/1/2012,FL,FL-506,Tallahassee/Leon County CoC,Sheltered Homeless,738
1/1/2012,FL,FL-506,Tallahassee/Leon County CoC,Sheltered Homeless Individuals,575
1/1/2012,FL,FL-506,Tallahassee/Leon County CoC,Sheltered Homeless People in Families,163
1/1/2012,FL,FL-506,Tallahassee/Leon County CoC,Sheltered Homeless Veterans,118
1/1/2012,FL,FL-506,Tallahassee/Leon County CoC,Total Homeless,797
1/1/2012,FL,FL-506,Tallahassee/Leon County CoC,Unsheltered Homeless,59
1/1/2012,FL,FL-506,Tallahassee/Leon County CoC,Unsheltered Homeless Individuals,59
1/1/2012,FL,FL-506,Tallahassee/Leon County CoC,Unsheltered Homeless People in Families,0
1/1/2012,FL,FL-506,Tallahassee/Leon County CoC,Unsheltered Homeless Veterans,3
1/1/2012,FL,FL-507,"Orlando/Orange, Osceola, Seminole Counties CoC",Homeless Individuals,"2,330"
1/1/2012,FL,FL-507,"Orlando/Orange, Osceola, Seminole Counties CoC",Homeless People in Families,"1,331"
1/1/2012,FL,FL-507,"Orlando/Orange, Osceola, Seminole Counties CoC",Homeless Veterans,574
1/1/2012,FL,FL-507,"Orlando/Orange, Osceola, Seminole Counties CoC",Sheltered Homeless,"2,218"
1/1/2012,FL,FL-507,"Orlando/Orange, Osceola, Seminole Counties CoC",Sheltered Homeless Individuals,"1,205"
1/1/2012,FL,FL-507,"Orlando/Orange, Osceola, Seminole Counties CoC",Sheltered Homeless People in Families,"1,013"
1/1/2012,FL,FL-507,"Orlando/Orange, Osceola, Seminole Counties CoC",Sheltered Homeless Veterans,229
1/1/2012,FL,FL-507,"Orlando/Orange, Osceola, Seminole Counties CoC",Total Homeless,"3,661"
1/1/2012,FL,FL-507,"Orlando/Orange, Osceola, Seminole Counties CoC",Unsheltered Homeless,"1,443"
1/1/2012,FL,FL-507,"Orlando/Orange, Osceola, Seminole Counties CoC",Unsheltered Homeless Individuals,"1,125"
1/1/2012,FL,FL-507,"Orlando/Orange, Osceola, Seminole Counties CoC",Unsheltered Homeless People in Families,318
1/1/2012,FL,FL-507,"Orlando/Orange, Osceola, Seminole Counties CoC",Unsheltered Homeless Veterans,345
1/1/2012,FL,FL-508,"Gainesville/Alachua, Putnam Counties CoC",Homeless Individuals,"1,476"
1/1/2012,FL,FL-508,"Gainesville/Alachua, Putnam Counties CoC",Homeless People in Families,338
1/1/2012,FL,FL-508,"Gainesville/Alachua, Putnam Counties CoC",Homeless Veterans,263
1/1/2012,FL,FL-508,"Gainesville/Alachua, Putnam Counties CoC",Sheltered Homeless,389
1/1/2012,FL,FL-508,"Gainesville/Alachua, Putnam Counties CoC",Sheltered Homeless Individuals,197
1/1/2012,FL,FL-508,"Gainesville/Alachua, Putnam Counties CoC",Sheltered Homeless People in Families,192
1/1/2012,FL,FL-508,"Gainesville/Alachua, Putnam Counties CoC",Sheltered Homeless Veterans,133
1/1/2012,FL,FL-508,"Gainesville/Alachua, Putnam Counties CoC",Total Homeless,"1,814"
1/1/2012,FL,FL-508,"Gainesville/Alachua, Putnam Counties CoC",Unsheltered Homeless,"1,425"
1/1/2012,FL,FL-508,"Gainesville/Alachua, Putnam Counties CoC",Unsheltered Homeless Individuals,"1,279"
1/1/2012,FL,FL-508,"Gainesville/Alachua, Putnam Counties CoC",Unsheltered Homeless People in Families,146
1/1/2012,FL,FL-508,"Gainesville/Alachua, Putnam Counties CoC",Unsheltered Homeless Veterans,130
1/1/2012,FL,FL-509,"Fort Pierce/St. Lucie, Indian River, Martin Counties CoC",Homeless Individuals,917
1/1/2012,FL,FL-509,"Fort Pierce/St. Lucie, Indian River, Martin Counties CoC",Homeless People in Families,807
1/1/2012,FL,FL-509,"Fort Pierce/St. Lucie, Indian River, Martin Counties CoC",Homeless Veterans,74
1/1/2012,FL,FL-509,"Fort Pierce/St. Lucie, Indian River, Martin Counties CoC",Sheltered Homeless,179
1/1/2012,FL,FL-509,"Fort Pierce/St. Lucie, Indian River, Martin Counties CoC",Sheltered Homeless Individuals,26
1/1/2012,FL,FL-509,"Fort Pierce/St. Lucie, Indian River, Martin Counties CoC",Sheltered Homeless People in Families,153
1/1/2012,FL,FL-509,"Fort Pierce/St. Lucie, Indian River, Martin Counties CoC",Sheltered Homeless Veterans,8
1/1/2012,FL,FL-509,"Fort Pierce/St. Lucie, Indian River, Martin Counties CoC",Total Homeless,"1,724"
1/1/2012,FL,FL-509,"Fort Pierce/St. Lucie, Indian River, Martin Counties CoC",Unsheltered Homeless,"1,545"
1/1/2012,FL,FL-509,"Fort Pierce/St. Lucie, Indian River, Martin Counties CoC",Unsheltered Homeless Individuals,891
1/1/2012,FL,FL-509,"Fort Pierce/St. Lucie, Indian River, Martin Counties CoC",Unsheltered Homeless People in Families,654
1/1/2012,FL,FL-509,"Fort Pierce/St. Lucie, Indian River, Martin Counties CoC",Unsheltered Homeless Veterans,66
1/1/2012,FL,FL-510,"Jacksonville-Duval, Clay Counties CoC",Homeless Individuals,"2,294"
1/1/2012,FL,FL-510,"Jacksonville-Duval, Clay Counties CoC",Homeless People in Families,567
1/1/2012,FL,FL-510,"Jacksonville-Duval, Clay Counties CoC",Homeless Veterans,292
1/1/2012,FL,FL-510,"Jacksonville-Duval, Clay Counties CoC",Sheltered Homeless,"1,542"
1/1/2012,FL,FL-510,"Jacksonville-Duval, Clay Counties CoC",Sheltered Homeless Individuals,"1,016"
1/1/2012,FL,FL-510,"Jacksonville-Duval, Clay Counties CoC",Sheltered Homeless People in Families,526
1/1/2012,FL,FL-510,"Jacksonville-Duval, Clay Counties CoC",Sheltered Homeless Veterans,141
1/1/2012,FL,FL-510,"Jacksonville-Duval, Clay Counties CoC",Total Homeless,"2,861"
1/1/2012,FL,FL-510,"Jacksonville-Duval, Clay Counties CoC",Unsheltered Homeless,"1,319"
1/1/2012,FL,FL-510,"Jacksonville-Duval, Clay Counties CoC",Unsheltered Homeless Individuals,"1,278"
1/1/2012,FL,FL-510,"Jacksonville-Duval, Clay Counties CoC",Unsheltered Homeless People in Families,41
1/1/2012,FL,FL-510,"Jacksonville-Duval, Clay Counties CoC",Unsheltered Homeless Veterans,151
1/1/2012,FL,FL-511,Pensacola/Escambia/Santa Rosa County CoC,Homeless Individuals,667
1/1/2012,FL,FL-511,Pensacola/Escambia/Santa Rosa County CoC,Homeless People in Families,125
1/1/2012,FL,FL-511,Pensacola/Escambia/Santa Rosa County CoC,Homeless Veterans,104
1/1/2012,FL,FL-511,Pensacola/Escambia/Santa Rosa County CoC,Sheltered Homeless,526
1/1/2012,FL,FL-511,Pensacola/Escambia/Santa Rosa County CoC,Sheltered Homeless Individuals,408
1/1/2012,FL,FL-511,Pensacola/Escambia/Santa Rosa County CoC,Sheltered Homeless People in Families,118
1/1/2012,FL,FL-511,Pensacola/Escambia/Santa Rosa County CoC,Sheltered Homeless Veterans,62
1/1/2012,FL,FL-511,Pensacola/Escambia/Santa Rosa County CoC,Total Homeless,792
1/1/2012,FL,FL-511,Pensacola/Escambia/Santa Rosa County CoC,Unsheltered Homeless,266
1/1/2012,FL,FL-511,Pensacola/Escambia/Santa Rosa County CoC,Unsheltered Homeless Individuals,259
1/1/2012,FL,FL-511,Pensacola/Escambia/Santa Rosa County CoC,Unsheltered Homeless People in Families,7
1/1/2012,FL,FL-511,Pensacola/Escambia/Santa Rosa County CoC,Unsheltered Homeless Veterans,42
1/1/2012,FL,FL-512,Saint Johns County CoC,Homeless Individuals,996
1/1/2012,FL,FL-512,Saint Johns County CoC,Homeless People in Families,389
1/1/2012,FL,FL-512,Saint Johns County CoC,Homeless Veterans,43
1/1/2012,FL,FL-512,Saint Johns County CoC,Sheltered Homeless,184
1/1/2012,FL,FL-512,Saint Johns County CoC,Sheltered Homeless Individuals,56
1/1/2012,FL,FL-512,Saint Johns County CoC,Sheltered Homeless People in Families,128
1/1/2012,FL,FL-512,Saint Johns County CoC,Sheltered Homeless Veterans,8
1/1/2012,FL,FL-512,Saint Johns County CoC,Total Homeless,"1,385"
1/1/2012,FL,FL-512,Saint Johns County CoC,Unsheltered Homeless,"1,201"
1/1/2012,FL,FL-512,Saint Johns County CoC,Unsheltered Homeless Individuals,940
1/1/2012,FL,FL-512,Saint Johns County CoC,Unsheltered Homeless People in Families,261
1/1/2012,FL,FL-512,Saint Johns County CoC,Unsheltered Homeless Veterans,35
1/1/2012,FL,FL-513,Palm Bay/Melbourne/Brevard County CoC,Homeless Individuals,"1,386"
1/1/2012,FL,FL-513,Palm Bay/Melbourne/Brevard County CoC,Homeless People in Families,676
1/1/2012,FL,FL-513,Palm Bay/Melbourne/Brevard County CoC,Homeless Veterans,352
1/1/2012,FL,FL-513,Palm Bay/Melbourne/Brevard County CoC,Sheltered Homeless,743
1/1/2012,FL,FL-513,Palm Bay/Melbourne/Brevard County CoC,Sheltered Homeless Individuals,290
1/1/2012,FL,FL-513,Palm Bay/Melbourne/Brevard County CoC,Sheltered Homeless People in Families,453
1/1/2012,FL,FL-513,Palm Bay/Melbourne/Brevard County CoC,Sheltered Homeless Veterans,123
1/1/2012,FL,FL-513,Palm Bay/Melbourne/Brevard County CoC,Total Homeless,"2,062"
1/1/2012,FL,FL-513,Palm Bay/Melbourne/Brevard County CoC,Unsheltered Homeless,"1,319"
1/1/2012,FL,FL-513,Palm Bay/Melbourne/Brevard County CoC,Unsheltered Homeless Individuals,"1,096"
1/1/2012,FL,FL-513,Palm Bay/Melbourne/Brevard County CoC,Unsheltered Homeless People in Families,223
1/1/2012,FL,FL-513,Palm Bay/Melbourne/Brevard County CoC,Unsheltered Homeless Veterans,229
1/1/2012,FL,FL-514,Ocala/Marion County CoC,Homeless Individuals,787
1/1/2012,FL,FL-514,Ocala/Marion County CoC,Homeless People in Families,124
1/1/2012,FL,FL-514,Ocala/Marion County CoC,Homeless Veterans,136
1/1/2012,FL,FL-514,Ocala/Marion County CoC,Sheltered Homeless,311
1/1/2012,FL,FL-514,Ocala/Marion County CoC,Sheltered Homeless Individuals,193
1/1/2012,FL,FL-514,Ocala/Marion County CoC,Sheltered Homeless People in Families,118
1/1/2012,FL,FL-514,Ocala/Marion County CoC,Sheltered Homeless Veterans,15
1/1/2012,FL,FL-514,Ocala/Marion County CoC,Total Homeless,911
1/1/2012,FL,FL-514,Ocala/Marion County CoC,Unsheltered Homeless,600
1/1/2012,FL,FL-514,Ocala/Marion County CoC,Unsheltered Homeless Individuals,594
1/1/2012,FL,FL-514,Ocala/Marion County CoC,Unsheltered Homeless People in Families,6
1/1/2012,FL,FL-514,Ocala/Marion County CoC,Unsheltered Homeless Veterans,121
1/1/2012,FL,FL-515,"Panama City/Bay, Jackson Counties CoC",Homeless Individuals,244
1/1/2012,FL,FL-515,"Panama City/Bay, Jackson Counties CoC",Homeless People in Families,78
1/1/2012,FL,FL-515,"Panama City/Bay, Jackson Counties CoC",Homeless Veterans,53
1/1/2012,FL,FL-515,"Panama City/Bay, Jackson Counties CoC",Sheltered Homeless,235
1/1/2012,FL,FL-515,"Panama City/Bay, Jackson Counties CoC",Sheltered Homeless Individuals,160
1/1/2012,FL,FL-515,"Panama City/Bay, Jackson Counties CoC",Sheltered Homeless People in Families,75
1/1/2012,FL,FL-515,"Panama City/Bay, Jackson Counties CoC",Sheltered Homeless Veterans,33
1/1/2012,FL,FL-515,"Panama City/Bay, Jackson Counties CoC",Total Homeless,322
1/1/2012,FL,FL-515,"Panama City/Bay, Jackson Counties CoC",Unsheltered Homeless,87
1/1/2012,FL,FL-515,"Panama City/Bay, Jackson Counties CoC",Unsheltered Homeless Individuals,84
1/1/2012,FL,FL-515,"Panama City/Bay, Jackson Counties CoC",Unsheltered Homeless People in Families,3
1/1/2012,FL,FL-515,"Panama City/Bay, Jackson Counties CoC",Unsheltered Homeless Veterans,20
1/1/2012,FL,FL-517,"Hendry, Hardee, Highlands Counties CoC",Homeless Individuals,559
1/1/2012,FL,FL-517,"Hendry, Hardee, Highlands Counties CoC",Homeless People in Families,760
1/1/2012,FL,FL-517,"Hendry, Hardee, Highlands Counties CoC",Homeless Veterans,10
1/1/2012,FL,FL-517,"Hendry, Hardee, Highlands Counties CoC",Sheltered Homeless,114
1/1/2012,FL,FL-517,"Hendry, Hardee, Highlands Counties CoC",Sheltered Homeless Individuals,114
1/1/2012,FL,FL-517,"Hendry, Hardee, Highlands Counties CoC",Sheltered Homeless People in Families,0
1/1/2012,FL,FL-517,"Hendry, Hardee, Highlands Counties CoC",Sheltered Homeless Veterans,0
1/1/2012,FL,FL-517,"Hendry, Hardee, Highlands Counties CoC",Total Homeless,"1,319"
1/1/2012,FL,FL-517,"Hendry, Hardee, Highlands Counties CoC",Unsheltered Homeless,"1,205"
1/1/2012,FL,FL-517,"Hendry, Hardee, Highlands Counties CoC",Unsheltered Homeless Individuals,445
1/1/2012,FL,FL-517,"Hendry, Hardee, Highlands Counties CoC",Unsheltered Homeless People in Families,760
1/1/2012,FL,FL-517,"Hendry, Hardee, Highlands Counties CoC",Unsheltered Homeless Veterans,10
1/1/2012,FL,FL-518,"Columbia, Hamilton, Lafayette, Suwannee Counties CoC",Homeless Individuals,803
1/1/2012,FL,FL-518,"Columbia, Hamilton, Lafayette, Suwannee Counties CoC",Homeless People in Families,377
1/1/2012,FL,FL-518,"Columbia, Hamilton, Lafayette, Suwannee Counties CoC",Homeless Veterans,241
1/1/2012,FL,FL-518,"Columbia, Hamilton, Lafayette, Suwannee Counties CoC",Sheltered Homeless,84
1/1/2012,FL,FL-518,"Columbia, Hamilton, Lafayette, Suwannee Counties CoC",Sheltered Homeless Individuals,63
1/1/2012,FL,FL-518,"Columbia, Hamilton, Lafayette, Suwannee Counties CoC",Sheltered Homeless People in Families,21
1/1/2012,FL,FL-518,"Columbia, Hamilton, Lafayette, Suwannee Counties CoC",Sheltered Homeless Veterans,24
1/1/2012,FL,FL-518,"Columbia, Hamilton, Lafayette, Suwannee Counties CoC",Total Homeless,"1,180"
1/1/2012,FL,FL-518,"Columbia, Hamilton, Lafayette, Suwannee Counties CoC",Unsheltered Homeless,"1,096"
1/1/2012,FL,FL-518,"Columbia, Hamilton, Lafayette, Suwannee Counties CoC",Unsheltered Homeless Individuals,740
1/1/2012,FL,FL-518,"Columbia, Hamilton, Lafayette, Suwannee Counties CoC",Unsheltered Homeless People in Families,356
1/1/2012,FL,FL-518,"Columbia, Hamilton, Lafayette, Suwannee Counties CoC",Unsheltered Homeless Veterans,217
1/1/2012,FL,FL-519,Pasco County CoC,Homeless Individuals,"1,308"
1/1/2012,FL,FL-519,Pasco County CoC,Homeless People in Families,"3,043"
1/1/2012,FL,FL-519,Pasco County CoC,Homeless Veterans,98
1/1/2012,FL,FL-519,Pasco County CoC,Sheltered Homeless,192
1/1/2012,FL,FL-519,Pasco County CoC,Sheltered Homeless Individuals,141
1/1/2012,FL,FL-519,Pasco County CoC,Sheltered Homeless People in Families,51
1/1/2012,FL,FL-519,Pasco County CoC,Sheltered Homeless Veterans,23
1/1/2012,FL,FL-519,Pasco County CoC,Total Homeless,"4,351"
1/1/2012,FL,FL-519,Pasco County CoC,Unsheltered Homeless,"4,159"
1/1/2012,FL,FL-519,Pasco County CoC,Unsheltered Homeless Individuals,"1,167"
1/1/2012,FL,FL-519,Pasco County CoC,Unsheltered Homeless People in Families,"2,992"
1/1/2012,FL,FL-519,Pasco County CoC,Unsheltered Homeless Veterans,75
1/1/2012,FL,FL-520,"Citrus, Hernando, Lake, Sumter Counties CoC",Homeless Individuals,"1,227"
1/1/2012,FL,FL-520,"Citrus, Hernando, Lake, Sumter Counties CoC",Homeless People in Families,561
